,saleprice,overall_qual,gr_liv_area,garage_area,total_bsmt_sf,1st_flr_sf,exter_qual_TA,year_built,year_remod/add,kitchen_qual_TA,full_bath,foundation_PConc,garage_yr_blt,totrms_abvgrd,mas_vnr_area,fireplace_qu_No,fireplaces,bsmtfin_type_1_GLQ,bsmt_qual_TA,neighborhood_NridgHt,exter_qual_Gd,garage_finish_Unf,mas_vnr_type_None,bsmtfin_sf_1,fireplace_qu_Gd,bsmt_exposure_Gd,garage_type_Detchd,sale_type_New,foundation_CBlock,ms_subclass_60,bsmt_exposure_No,heating_qc_TA,exterior_1st_VinylSd,open_porch_sf,wood_deck_sf,mas_vnr_type_Stone,lot_shape_Reg,kitchen_qual_Gd,lot_area,paved_drive_Y,bsmt_full_bath,half_bath,ms_zoning_RM,central_air_Y,garage_cond_TA,roof_style_Hip,neighborhood_NoRidge,mas_vnr_type_BrkFace,neighborhood_StoneBr,electrical_SBrkr,garage_qual_TA,roof_style_Gable,ms_subclass_30,2nd_flr_sf,ms_zoning_RL,garage_type_No
95,166000,8,1151.0,484.0,1141.0,1151,0,2006,2007,0,2,1,2006.0,5,30.0,1,0,1,0,0,1,0,0,60.0,0,0,0,1,0,0,1,0,1,60,0,1,0,1,3523,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
96,148000,6,1138.0,480.0,1138.0,1138,1,1960,1960,1,1,0,1960.0,6,54.0,0,1,0,1,0,0,0,0,588.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15312,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
97,124000,5,1074.0,396.0,894.0,1074,1,1956,1956,0,1,0,1966.0,6,0.0,0,1,0,1,0,0,1,1,438.0,1,0,1,0,1,0,1,0,0,72,0,0,0,1,7450,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
98,277500,9,1561.0,556.0,1561.0,1561,0,2005,2005,0,2,1,2005.0,6,246.0,0,1,1,0,1,0,0,0,1153.0,1,0,0,0,0,0,1,0,0,47,203,0,1,0,7313,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
99,350000,8,2726.0,725.0,1342.0,1358,0,1995,1995,0,2,1,1995.0,9,397.0,0,1,0,0,0,1,0,0,527.0,0,0,0,0,0,1,1,0,1,169,307,0,0,1,10019,1,0.0,1,0,1,1,1,1,1,0,1,1,0,0,1368,1,0
100,387000,9,1884.0,670.0,1884.0,1884,0,2004,2004,0,2,1,2004.0,7,296.0,0,1,1,0,0,0,0,0,1337.0,1,1,0,0,0,0,0,0,1,76,214,0,0,0,15401,1,1.0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
101,86000,4,605.0,0.0,528.0,605,1,1920,2002,1,1,0,0.0,5,0.0,1,0,0,1,0,0,0,1,348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9098,0,1.0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
102,290000,8,1671.0,550.0,1426.0,1671,0,1976,2007,0,3,0,1976.0,6,0.0,0,1,1,0,0,0,0,1,1044.0,1,0,0,0,1,0,0,0,1,90,280,0,1,0,16280,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
103,44000,3,797.0,0.0,245.0,797,1,1900,1950,1,1,0,0.0,5,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,36,0,0,1,0,9392,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
104,215000,6,1961.0,560.0,804.0,804,1,2001,2002,0,2,1,2001.0,7,0.0,0,1,0,0,0,0,0,1,690.0,0,0,0,0,0,1,1,0,1,192,125,0,0,1,12209,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,1157,1,0
105,146500,5,1193.0,501.0,1153.0,1193,1,1972,1972,1,2,0,1972.0,6,144.0,1,0,1,0,0,0,0,0,962.0,0,0,0,0,1,0,1,0,0,153,140,0,0,0,13110,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
106,165000,7,1382.0,490.0,673.0,673,0,2000,2000,0,2,1,2000.0,6,0.0,1,0,1,0,0,1,1,1,641.0,0,0,1,0,0,0,1,0,0,50,153,0,1,1,2651,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,709,0,0
107,136000,6,2526.0,216.0,714.0,1664,1,1916,1950,0,2,0,1916.0,10,0.0,0,1,0,1,0,0,1,1,168.0,1,0,1,0,0,0,1,1,0,15,88,0,1,1,8520,1,0.0,0,1,0,1,0,0,0,0,1,1,1,0,862,0,0
108,252000,6,1390.0,550.0,1705.0,1390,1,1957,1957,0,1,0,1957.0,4,902.0,0,2,0,0,0,0,1,0,1110.0,1,1,0,0,1,0,0,0,0,189,0,1,0,0,39384,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
109,175500,7,1626.0,474.0,764.0,764,0,2003,2003,0,2,1,2003.0,6,106.0,1,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,27,0,1,1,1,2628,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,862,1,0
110,150000,5,1558.0,400.0,690.0,868,1,1939,1950,1,1,0,1939.0,7,0.0,0,1,0,1,0,0,1,1,421.0,1,0,1,0,0,0,1,1,0,36,0,0,1,0,6406,1,0.0,1,1,1,1,0,0,0,0,0,1,1,0,690,0,0
111,139900,5,1422.0,286.0,978.0,1422,1,1960,1978,1,1,0,1960.0,6,0.0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,12342,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
112,162900,5,1573.0,360.0,1078.0,1128,1,1930,1992,1,2,1,1930.0,8,0.0,0,1,0,1,0,0,1,1,0.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,6240,0,0.0,0,1,1,1,0,0,0,0,1,1,1,0,445,0,0
113,160000,6,1116.0,440.0,1116.0,1116,1,1962,1962,1,1,0,1962.0,5,261.0,1,0,0,1,0,0,1,0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10000,1,0.0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
114,63900,2,660.0,0.0,0.0,660,1,1947,1950,0,1,0,0.0,5,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9000,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
115,184000,6,1707.0,479.0,1140.0,1707,1,1978,1998,1,2,1,1978.0,7,144.0,0,1,0,1,0,0,0,0,832.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11088,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
116,149900,5,1466.0,528.0,1466.0,1466,1,1959,1959,0,1,0,1959.0,6,132.0,0,2,0,1,0,0,0,0,176.0,1,0,0,0,1,0,1,1,0,140,0,0,1,0,17755,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
117,300000,9,1638.0,495.0,1614.0,1638,0,2000,2000,0,2,1,2000.0,5,260.0,0,1,1,0,0,1,0,0,1027.0,0,0,0,0,0,0,0,0,0,68,230,0,0,0,4765,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0
118,145000,5,1721.0,626.0,988.0,1721,1,1960,1960,1,2,0,1960.0,7,275.0,0,2,0,1,0,0,1,0,988.0,0,0,0,0,1,0,0,0,0,84,50,1,1,0,10532,1,1.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
119,231500,6,1764.0,470.0,928.0,928,1,1997,1997,0,2,1,1997.0,7,0.0,1,0,1,0,0,0,0,1,821.0,0,0,0,0,0,1,1,0,1,99,276,0,0,1,15426,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,836,1,0
120,108000,5,996.0,0.0,996.0,996,1,1940,1969,1,1,0,0.0,6,0.0,0,1,0,1,0,0,0,1,290.0,1,0,0,0,1,0,1,0,0,0,144,0,1,0,13907,1,1.0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
121,120000,5,1202.0,304.0,1202.0,1202,1,1956,1956,1,1,0,1956.0,6,0.0,1,0,0,1,0,0,0,1,435.0,0,0,0,0,1,0,1,1,0,35,0,0,1,0,8750,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
122,128500,5,988.0,572.0,988.0,988,1,1961,1961,1,1,0,1963.0,5,57.0,1,0,0,1,0,0,1,0,827.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,9945,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
123,115000,5,1028.0,360.0,1008.0,1028,1,1927,1950,1,1,0,1927.0,5,0.0,0,1,0,1,0,0,1,1,0.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,8960,1,0.0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
124,110000,5,1284.0,240.0,720.0,720,1,1947,1950,1,1,0,1948.0,5,0.0,1,0,0,1,0,0,1,1,312.0,0,0,1,0,1,0,1,1,0,35,0,0,1,0,3500,1,0.0,1,1,1,1,0,0,0,0,1,1,1,0,564,0,0
125,150000,9,2944.0,864.0,994.0,1599,0,1977,1977,0,2,0,1977.0,9,1050.0,0,1,1,0,0,1,0,0,410.0,1,0,0,0,1,1,1,1,0,70,140,0,0,1,24572,1,0.0,2,0,1,1,0,0,1,0,1,1,0,0,1345,1,0
126,178000,8,1414.0,403.0,707.0,707,0,2004,2004,0,2,1,2004.0,6,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,1,35,100,0,0,1,9056,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,707,1,0
127,199500,7,1609.0,579.0,637.0,959,1,1932,1990,0,1,0,1963.0,8,0.0,0,2,0,1,0,0,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12320,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,650,1,0
128,183500,6,1525.0,400.0,813.0,813,1,1997,1998,1,2,1,1997.0,6,0.0,0,1,1,1,0,0,0,1,700.0,0,0,0,0,0,1,1,0,1,72,421,0,0,0,8238,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,712,1,0
129,126000,5,1656.0,288.0,624.0,1092,0,1967,1967,1,1,0,1967.0,7,0.0,0,1,0,0,0,0,1,1,257.0,0,0,0,0,1,0,0,0,0,180,0,0,1,0,6000,1,0.0,1,1,1,1,1,0,0,0,1,1,0,0,564,0,0
130,148500,7,1055.0,440.0,1055.0,1055,1,1977,1977,1,2,0,1977.0,4,0.0,1,0,0,0,0,0,1,1,378.0,0,0,0,0,1,0,1,0,0,38,0,0,1,0,2529,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
131,149000,5,1352.0,720.0,676.0,676,1,1939,2006,0,2,0,1939.0,7,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,1,1,0,1,0,187,0,1,1,10800,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,676,1,0
132,137900,6,1456.0,440.0,855.0,855,1,1977,1977,1,2,0,1977.0,6,0.0,0,1,0,0,0,0,1,1,389.0,0,0,0,0,1,0,1,1,0,28,0,0,1,0,2349,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,601,1,0
133,324000,8,1719.0,473.0,1719.0,1719,0,1993,1993,0,1,1,1993.0,6,0.0,0,2,1,0,0,1,0,1,1619.0,1,1,0,0,0,0,0,0,0,30,122,0,0,1,10846,1,2.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
134,98000,5,864.0,0.0,864.0,864,1,1925,1950,1,1,0,0.0,5,0.0,1,0,0,1,0,0,0,1,468.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,5604,1,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
135,103400,6,987.0,264.0,483.0,483,1,1973,1973,1,1,0,1973.0,5,359.0,1,0,0,1,0,0,1,0,458.0,0,0,1,0,1,0,1,1,0,0,52,0,1,0,1680,1,0.0,1,1,1,1,0,0,1,0,1,1,1,0,504,0,0
136,94000,5,1020.0,0.0,780.0,780,1,1875,1996,1,1,0,0.0,6,0.0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,6342,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,240,1,1
137,209500,8,1554.0,627.0,1554.0,1554,0,2006,2006,0,2,1,2006.0,6,108.0,0,1,1,0,1,1,0,0,24.0,1,0,0,0,0,0,0,0,1,73,156,1,1,1,4590,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
138,545224,10,3390.0,758.0,1528.0,1528,0,2006,2006,0,3,1,2006.0,10,662.0,0,1,0,0,0,0,0,0,0.0,0,1,0,1,0,1,0,0,0,34,204,0,0,0,18062,1,0.0,1,0,1,1,1,0,1,1,1,1,0,0,1862,1,0
139,159900,6,1560.0,0.0,780.0,780,0,1912,2009,0,1,1,0.0,7,0.0,1,0,0,1,0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,344,0,1,1,12900,0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,780,0,1
140,141000,4,864.0,400.0,864.0,864,1,1951,1951,1,1,0,1951.0,4,0.0,1,0,0,1,0,0,1,1,120.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,19138,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
141,215000,6,1889.0,431.0,982.0,1008,1,2000,2000,1,2,1,2000.0,9,0.0,0,1,0,0,0,0,0,1,732.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8658,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,881,1,0
142,127000,5,1040.0,260.0,1040.0,1040,1,1962,2010,1,1,0,1962.0,6,0.0,1,0,0,1,0,0,1,1,659.0,0,0,1,0,1,0,1,0,0,104,0,0,0,0,6897,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
143,128000,5,1172.0,366.0,1172.0,1172,1,1954,1998,1,1,0,1954.0,5,0.0,1,0,0,1,0,0,0,1,954.0,0,0,0,0,1,0,0,1,0,0,240,0,1,0,9525,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
144,267916,8,1418.0,852.0,1642.0,1418,0,2010,2010,0,1,1,2010.0,6,0.0,0,1,1,0,0,1,0,1,1032.0,1,0,0,1,0,0,1,0,0,192,160,0,0,1,12853,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
145,127500,6,1367.0,560.0,884.0,959,1,1931,1950,1,1,0,1978.0,6,0.0,0,1,0,1,0,0,1,1,425.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,6240,1,0.0,0,1,1,1,0,0,0,0,0,1,1,0,408,0,0
146,198500,7,1922.0,672.0,0.0,495,0,2003,2003,0,3,0,2003.0,7,500.0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7301,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1427,1,0
147,175500,6,1422.0,576.0,1422.0,1422,1,1981,1981,0,2,0,1981.0,7,210.0,0,1,1,0,0,0,0,0,588.0,0,0,0,0,1,0,1,1,0,0,276,0,0,1,12090,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
148,217500,7,1842.0,486.0,985.0,985,0,2000,2000,0,2,1,2000.0,7,144.0,0,1,1,0,0,1,0,0,841.0,0,0,0,0,0,1,1,0,1,96,193,0,1,1,8826,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,857,1,0
149,149500,4,1962.0,572.0,888.0,888,1,1915,1950,1,1,0,1915.0,9,0.0,0,1,0,1,0,0,1,1,0.0,0,0,1,0,1,0,1,0,0,0,160,0,1,0,8094,1,0.0,1,1,1,1,0,0,0,0,1,1,1,0,1074,0,0
150,148800,5,1120.0,656.0,864.0,1120,0,1966,2004,1,1,1,1966.0,5,165.0,0,1,0,1,0,1,0,0,644.0,0,0,0,0,0,0,1,0,0,162,0,0,1,0,10710,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
151,556581,9,2868.0,716.0,1992.0,1992,0,2005,2006,0,3,1,2005.0,11,208.0,0,1,1,0,0,1,0,0,240.0,1,0,0,1,0,1,0,0,0,108,214,1,0,0,16056,1,0.0,1,0,1,1,1,0,0,1,1,1,0,0,876,1,0
152,156500,6,1478.0,442.0,1478.0,1478,1,1957,1957,1,1,0,1957.0,6,0.0,0,2,0,1,0,0,0,1,189.0,1,0,0,0,1,0,1,0,0,0,114,0,1,0,8400,1,1.0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
153,237000,7,1995.0,610.0,930.0,950,0,1995,1996,0,2,1,1995.0,8,0.0,0,1,1,0,0,1,0,1,685.0,0,0,0,0,0,1,0,0,1,170,275,0,1,1,11250,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,1045,1,0
154,120000,5,912.0,297.0,912.0,912,1,1958,1985,1,1,0,1958.0,5,0.0,1,0,0,1,0,0,0,1,111.0,0,0,0,0,1,0,1,0,0,285,12,0,0,0,7535,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
155,203000,6,1326.0,388.0,1326.0,1326,1,2005,2005,0,2,1,2005.0,6,0.0,1,0,1,0,0,0,0,1,918.0,0,0,0,0,0,0,0,0,1,23,120,0,0,1,12216,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
156,130000,8,1204.0,461.0,1191.0,1204,1,1987,1987,1,2,0,1987.0,5,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,70,120,0,0,0,3701,1,0.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
157,167900,6,1611.0,442.0,780.0,798,1,1964,1964,1,1,0,1964.0,7,360.0,1,0,1,1,0,0,0,0,674.0,0,1,0,0,1,1,0,1,0,128,328,0,1,0,9760,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,813,1,0
158,129000,4,960.0,576.0,960.0,960,1,1970,1970,1,1,0,1970.0,6,160.0,1,0,0,1,0,0,1,0,789.0,0,0,1,0,1,0,0,1,0,288,0,0,1,0,9873,1,1.0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
159,134450,5,1236.0,447.0,1070.0,1236,1,1957,1996,0,1,0,1957.0,6,64.0,0,1,0,1,0,0,1,0,360.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,10011,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
160,112000,5,1416.0,576.0,816.0,1416,1,1918,2007,0,2,0,2007.0,7,0.0,1,0,0,1,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25339,0,0.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
161,207000,7,1873.0,619.0,929.0,946,0,1988,1988,0,2,1,1988.0,7,360.0,0,1,1,0,0,1,0,0,608.0,0,0,0,0,0,1,1,0,0,48,108,0,0,1,8883,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,927,1,0
162,62500,5,2128.0,0.0,1040.0,1088,1,1922,1950,1,2,0,0.0,11,0.0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,56,0,0,1,0,3000,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1040,0,1
163,154000,7,1626.0,474.0,764.0,764,0,2003,2004,0,2,1,2003.0,6,106.0,1,0,1,0,1,1,0,0,573.0,0,0,0,0,0,0,1,0,1,27,0,1,1,1,2448,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,862,1,0
164,129900,5,816.0,308.0,816.0,816,1,1957,1957,1,1,0,1957.0,5,0.0,1,0,1,1,0,0,1,1,708.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,7100,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
165,85000,5,1112.0,336.0,536.0,536,1,1976,1976,1,1,0,1976.0,4,0.0,1,0,0,0,0,0,1,1,129.0,0,0,0,0,1,0,1,1,0,0,182,0,1,0,2592,1,0.0,1,1,1,1,0,0,0,0,1,1,1,0,576,0,0
166,116900,7,1111.0,288.0,572.0,572,1,1926,1950,1,1,1,1982.0,5,0.0,0,1,0,1,0,0,1,1,0.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,5700,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,539,0,0
167,148500,6,1441.0,440.0,855.0,855,1,1978,1978,1,2,0,1978.0,7,0.0,0,1,0,1,0,0,1,1,311.0,0,0,0,0,1,0,1,1,0,0,28,0,1,0,2289,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,586,1,0
168,80000,4,924.0,280.0,672.0,672,1,1941,1950,0,1,0,1941.0,5,0.0,1,0,0,0,0,0,1,1,348.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12180,1,1.0,0,0,0,1,0,0,0,0,0,1,1,0,252,1,0
169,152000,5,1126.0,506.0,1060.0,1126,1,1984,1984,1,1,1,1984.0,5,0.0,1,0,0,0,0,0,1,1,104.0,0,0,0,0,0,0,0,1,1,0,178,0,0,0,7400,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
170,155891,5,992.0,319.0,381.0,992,1,1954,1954,1,1,0,1954.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,1,0,1,0,1,0,60,0,1,0,8842,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
171,165000,6,1376.0,576.0,768.0,752,1,1920,1950,0,1,1,1977.0,7,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,54,0,0,1,1,8850,0,0.0,0,0,1,1,0,0,0,0,1,1,1,0,624,1,0
172,204500,7,1218.0,676.0,1218.0,1218,0,2009,2010,0,2,1,2009.0,4,0.0,1,0,0,0,0,1,0,1,0.0,0,0,0,1,0,0,1,0,1,136,0,0,1,1,9215,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
173,146500,5,1644.0,312.0,728.0,888,1,1942,1995,0,1,0,1942.0,7,224.0,0,2,0,1,0,0,1,0,386.0,1,0,0,0,1,0,1,0,0,0,168,1,1,1,9480,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,756,1,0
174,157000,7,1601.0,478.0,1271.0,1601,1,1978,1978,1,2,0,1978.0,7,206.0,0,1,0,0,0,0,0,0,704.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11880,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
175,184000,7,2495.0,342.0,1313.0,1313,1,1890,1999,1,2,0,1950.0,10,0.0,0,1,0,1,0,0,1,1,0.0,1,0,1,0,0,0,0,0,0,299,0,0,1,0,10800,1,0.0,0,1,1,0,0,0,0,0,1,1,1,0,1182,0,0
176,183200,6,1509.0,393.0,783.0,807,0,2002,2003,0,2,1,2002.0,7,0.0,0,1,1,0,0,1,0,1,457.0,1,0,0,0,0,1,1,0,1,75,100,0,0,1,7861,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,702,1,0
177,139000,5,1092.0,288.0,1092.0,1092,1,1962,1962,1,1,0,1962.0,6,116.0,0,1,0,1,0,0,1,0,170.0,0,0,0,0,1,0,1,1,0,20,0,0,1,0,11616,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
178,341000,7,2418.0,983.0,1311.0,1325,0,1993,1994,0,2,1,1993.0,9,651.0,0,1,1,0,0,1,0,0,1173.0,0,1,0,0,0,1,0,0,0,154,250,0,1,1,10542,1,1.0,1,0,1,1,1,1,1,0,1,1,0,0,1093,1,0
179,96000,6,987.0,264.0,483.0,483,1,1971,1971,1,1,0,1971.0,5,504.0,1,0,0,1,0,0,1,0,156.0,0,0,1,0,1,0,1,1,0,0,275,0,1,0,1680,1,0.0,1,1,1,1,0,0,1,0,1,1,1,0,504,0,0
180,140000,4,1121.0,440.0,1121.0,1121,1,2003,2004,1,2,1,2003.0,5,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,64,132,0,1,0,8546,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
181,149700,6,1236.0,923.0,912.0,1236,1,1957,1996,1,1,0,1957.0,6,0.0,1,0,1,1,0,0,1,1,600.0,0,0,0,0,1,0,1,1,0,158,0,0,1,0,7407,1,1.0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
182,153500,5,1074.0,495.0,1056.0,1074,1,1975,1975,1,1,0,1975.0,6,0.0,1,0,0,0,0,0,0,1,788.0,0,0,0,0,1,0,1,0,0,88,0,0,1,0,10140,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
183,13100,1,733.0,487.0,0.0,733,0,1952,1952,0,1,0,1952.0,4,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14584,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,224900,7,1768.0,543.0,884.0,884,0,2003,2003,0,2,1,2003.0,8,252.0,1,0,1,0,0,1,0,0,550.0,0,0,0,0,0,1,1,0,1,63,0,0,1,1,8158,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,884,1,0
185,176000,7,1266.0,453.0,1257.0,1266,0,2005,2005,0,2,1,2005.0,6,0.0,0,1,0,0,0,1,1,1,0.0,0,0,0,0,0,0,1,0,1,144,38,0,1,1,7500,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
186,285000,8,2872.0,541.0,1683.0,2129,0,1992,2000,0,2,1,1992.0,9,337.0,0,1,1,0,0,1,0,0,700.0,0,0,0,0,0,0,1,0,0,33,0,0,1,1,10678,1,0.0,1,0,1,1,1,1,1,0,1,1,0,0,743,1,0
187,282922,8,1464.0,754.0,1485.0,1464,0,2007,2007,0,2,1,2007.0,6,84.0,1,0,1,0,0,1,1,0,929.0,0,1,0,0,0,0,0,0,1,160,168,1,0,1,15256,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
188,226000,7,2157.0,487.0,924.0,1216,1,1966,1966,0,2,0,1966.0,8,309.0,0,2,0,1,0,0,0,0,445.0,1,0,0,0,1,1,1,0,0,66,105,0,1,1,14200,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,941,1,0
189,361919,8,2576.0,666.0,1234.0,1264,0,2006,2006,0,2,1,2006.0,10,466.0,0,1,0,0,0,0,0,0,0.0,1,0,0,1,0,1,1,0,1,100,324,0,0,0,12438,1,0.0,1,0,1,1,1,0,1,1,1,1,0,0,1312,1,0
190,457347,9,2798.0,670.0,1398.0,1414,0,2005,2006,0,3,1,2005.0,11,600.0,0,1,1,0,0,1,0,0,1218.0,1,1,0,1,0,1,0,0,1,37,182,0,0,0,16023,1,1.0,1,0,1,1,1,0,1,1,1,1,0,0,1384,1,0
191,279000,8,1743.0,529.0,966.0,1743,0,1976,1976,0,0,0,1976.0,5,0.0,0,2,0,0,0,1,0,1,51.0,0,1,0,0,1,0,0,0,0,0,646,0,0,1,20064,1,2.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0
192,196000,6,1567.0,714.0,1567.0,1567,1,1977,1977,0,2,1,1977.0,5,0.0,0,2,0,1,0,0,0,1,1567.0,0,1,0,0,0,0,0,1,0,32,264,0,0,1,9819,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
193,152000,7,1370.0,479.0,1090.0,1370,1,1976,1976,1,2,0,1976.0,6,189.0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,10400,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
